yorum,aspect,sentiment
"ürünü çok beğendim,ses kalitesi güzel ,kargo ve paketlenmesi iyi,gönül rahatlığıyla alabilirsiniz.",ses_goruntu,pozitif
"ürünü çok beğendim,ses kalitesi güzel ,kargo ve paketlenmesi iyi,gönül rahatlığıyla alabilirsiniz.",ambalaj,pozitif
ürünün içinden şarj etmek için herhangi bir aparat çıkmadı.,batarya,negatif
ürünün içinden şarj kablosu çıkmadı,genel,negatif
ürünün sarjı yokmu,batarya,negatif
ürünün ses kalitesi çok güzel gerçekten dışarıyla bağlantını kesiyor çok memnundum şarjı da çook uzun gidiyor ama alalı daha 3 ay olmadan sol kulaklık hiçbir se,genel,pozitif
ürünün ses kalitesi çok güzel gerçekten dışarıyla bağlantını kesiyor çok memnundum şarjı da çook uzun gidiyor ama alalı daha 3 ay olmadan sol kulaklık hiçbir se,batarya,pozitif
ürünün ses kalitesi çok güzel gerçekten dışarıyla bağlantını kesiyor çok memnundum şarjı da çook uzun gidiyor ama alalı daha 3 ay olmadan sol kulaklık hiçbir se,ses_goruntu,pozitif
üç aydır kullanıyorum çok memnun kaldım sesi de gayet iyi veriyor,genel,pozitif
üç aydır kullanıyorum çok memnun kaldım sesi de gayet iyi veriyor,ses_goruntu,pozitif
İdare eder,genel,notr
İki günde elime ulaştı. Paketleme iyiydi. Ama içinden kablosu çıkmadı. Benim şarjımın kablosu buna uyumlu değil. Eskiden kablo koyuyorlardı ama şimdi kaldırmışl,kargo,notr
İlk aldığımı kaybettiğim için ikincisini aldım aynı satıcıdan 100% orijinal çok da hızlı gönderdiler çok teşekkür ederim,kalite,pozitif
İlk açtığımda  çok beğendim ama  ne yazık ki şarj kablosunu  koymamışlar,genel,pozitif
İlk defa bır üründen pişman oldum bozuk ürünü satıp 3 defa ıyade gonderdım her defasında retedildi  bu fırmadan uzak durun bence,genel,negatif
İlk defa bır üründen pişman oldum bozuk ürünü satıp 3 defa ıyade gonderdım her defasında retedildi  bu fırmadan uzak durun bence,kalite,negatif
İnanılmaz iyi bir kalite dışarının sesini çok net kesiyor yalnızca son seslerde dışarıdan hafif duyuluyor müzik sesi onun dışından 10/10,kalite,pozitif
İnanılmaz iyi bir kalite dışarının sesini çok net kesiyor yalnızca son seslerde dışarıdan hafif duyuluyor müzik sesi onun dışından 10/10,ses_goruntu,pozitif
İndirimlerle iyi bir fiyata yakalım.çok memnunum,genel,pozitif
İndirimlerle iyi bir fiyata yakalım.çok memnunum,fiyat,pozitif
"İyi gibi , şarjı hızlı bitiyor sanki …",batarya,negatif
İyiki almışım,genel,pozitif
İyiki almışım ses kalitesi gerçekten harika,genel,pozitif
İyiki almışım ses kalitesi gerçekten harika,ses_goruntu,pozitif
İyiki almışım çok büyük kolaylık oldu benim için,genel,pozitif
İyiki almışım. Mikrofon benim için en değerli şey. Çok iyi mikrofonu. Çok hafif. Ses çok iyi.,ses_goruntu,pozitif
İçeriğinde şarz aleti var yazıyor ve kutusunda yeri de var açıklamada da yazıyor ayrıca resmi satıcı satıyor ama koyulmamış onun harici f/p,ambalaj,notr
İçinde şarj aleti yok,batarya,negatif
Şahane bayıldum uygun fiyat,fiyat,pozitif
Şarj kablosu çıkmaması üzücü. Az para değil gerçekten. Ama kaliteli ve kutu kapalı ve sağlam geldi.,kalite,pozitif
Şarj kablosu çıkmaması üzücü. Az para değil gerçekten. Ama kaliteli ve kutu kapalı ve sağlam geldi.,fiyat,pozitif
Şarj konusunda sıkıntıları var. Uğraşmadım ama değiştirmeye falan,batarya,negatif
Şarjı çok çabuk bitiyor.,batarya,negatif
Şarjı çok çabuk bitiyor. Keşke almasaydım,batarya,negatif
Şarjımın bitmemesie rağmen bağlanmıyor yardımcı olur musunuz,genel,negatif
Şarjımın bitmemesie rağmen bağlanmıyor yardımcı olur musunuz,batarya,negatif
Şimdilik iyi ses kalitesi normal,ses_goruntu,pozitif
Şimdilik kulanıslı güzel,genel,pozitif
Şu kulaklığın başına gelmeyen şey kalmadı,genel,negatif
şarj aleti yanında gelmiyor onun haricinde ses kalitesi çok iyi tasarım olarak da çok kibar duruyor çok beğendim,genel,negatif
şarj aleti yanında gelmiyor onun haricinde ses kalitesi çok iyi tasarım olarak da çok kibar duruyor çok beğendim,batarya,pozitif
şarj aleti yanında gelmiyor onun haricinde ses kalitesi çok iyi tasarım olarak da çok kibar duruyor çok beğendim,ses_goruntu,pozitif
şarj kablosu çıkmadı garanti belgesi doldurulmamış,genel,negatif
şarj kablosu çıkmadı içinden,genel,negatif
şarj kablosu çıkmadı nasıl bir ürün gönderiyorsunuz yetkili satıcı olacaksınız birde😡,genel,negatif
şarj konusunda baya iyi ama telefon görüşmesinde kötü karşıya ses çok gitmiyor,batarya,pozitif
şarj konusunda baya iyi ama telefon görüşmesinde kötü karşıya ses çok gitmiyor,ses_goruntu,negatif
şarjı istediğim gibi gitmiyor. 3 günde bir sarj etmem gerekiyor ama kapta kuçuk tabi neresinden o kadar sarj  olsun.,batarya,negatif
şarjı çok hızlı bitmeye başladı garanti kapsamında değişim/tamir istiyorum ama kimse ilgilenmiyor,batarya,negatif
şarjı çıkmadı,batarya,negatif
