yorum,aspect,sentiment
Yeni aldım ilk bilgisayarım sağlam geldi açtım film izlemek için aldım gayet yeterli 🤩,kargo,pozitif
Yeni aldım ilk bilgisayarım sağlam geldi açtım film izlemek için aldım gayet yeterli 🤩,kalite,pozitif
Yeni aldım ilk bilgisayarım sağlam geldi açtım film izlemek için aldım gayet yeterli 🤩,genel,pozitif
çok güzel ❤️❤️❤️❤️,genel,pozitif
1 günde 800 tl fark olur mu,genel,notr
1 günde 800 tl fark olur mu,fiyat,notr
1 haftada geldi telefon asla bu kadar geç gelmesini beklemiyordum paket yırtıktı neyse ki telefona bir şey olmamış onun dışında telefon tabi ki efsane😄,ambalaj,negatif
1 yıl oldu alalı. Çok memnunum hiç bir sıkıntı yaşamadım.,genel,pozitif
1 yıl önce aldığım apple 11 tlf mu garanti kapsamında vatan bil yolladım onlarda kvk ya yolladılar bir ay sonra kvk servisi benim telefonumu değişim yapıp tekra,genel,notr
10 yıldız kızıma aldım çok beğendi,genel,pozitif
1yıl oldu alalı çok memnunum rahatlıkla alabilirsiniz,genel,pozitif
2 ay olacak alalı çok güzel kullanışlı gayet de güzel paketlenmişti çok tereddüt ettim ama güzel geldi bi sorunu yok,ambalaj,pozitif
2 aydır kullanıyorum şuanlık memnunum,genel,pozitif
"2 gün önce teslim aldığım ve kurulumunu hiç yapmadığım ürün, ekranında çökme kaynaklı hatalı ürün olarak tarafıma ulaştı. Teknosa mağazasına gittiğimde ürünle i",kargo,negatif
"2 gün önce teslim aldığım ve kurulumunu hiç yapmadığım ürün, ekranında çökme kaynaklı hatalı ürün olarak tarafıma ulaştı. Teknosa mağazasına gittiğimde ürünle i",kalite,negatif
"2 gün önce teslim aldığım ve kurulumunu hiç yapmadığım ürün, ekranında çökme kaynaklı hatalı ürün olarak tarafıma ulaştı. Teknosa mağazasına gittiğimde ürünle i",ses_goruntu,negatif
2022 tarihi ürün gönderildi onun dışında iPhone kalitesi hepimizi biliyoruz,kalite,notr
"25 bin verdiğimiz telefonun bu şekilde özensiz paketlenmesi beni üzdü, kutunun içine atmışlar cidden çok kötü 👎🏻",ambalaj,negatif
3 Ayda pil 98 oldu,batarya,negatif
35 binlik ürünü o paketle göndermeye utanmadınız mı gerçekten? Ben açarken bayağı bir utandım da. teknosadan aldım iyi yer müşteri memnuniyetini düşünür vs dedi,ambalaj,negatif
37.500 para verdik insan bi paketlemeye özen gösterir şampuan almıyoruz telefon alıyoruz kargocular zaten paketleri futbol topu gibi kullanıyor henüz kullanmaya,kargo,negatif
37.500 para verdik insan bi paketlemeye özen gösterir şampuan almıyoruz telefon alıyoruz kargocular zaten paketleri futbol topu gibi kullanıyor henüz kullanmaya,fiyat,negatif
37.500 para verdik insan bi paketlemeye özen gösterir şampuan almıyoruz telefon alıyoruz kargocular zaten paketleri futbol topu gibi kullanıyor henüz kullanmaya,ambalaj,negatif
"6 aydır kullanıyorum, 24.000 e almıştım. Genel olaral memnunum",genel,pozitif
8 ay oldu alalı pil sağlığı %88. Çok hızlı düşüyor pili.,batarya,negatif
ANNEME YA DA BABAMA DEĞİL KENDİME ALDIM. Ekranı canlı. Şık ve hafif bir telefon. Şarjı yavaş bitiyor ve hızlı şarj özelliği var hemen doluyor fakat içinden adap,batarya,pozitif
ANNEME YA DA BABAMA DEĞİL KENDİME ALDIM. Ekranı canlı. Şık ve hafif bir telefon. Şarjı yavaş bitiyor ve hızlı şarj özelliği var hemen doluyor fakat içinden adap,ses_goruntu,pozitif
Abim için aldım elimize düzgün bir şekilde ulaştı,genel,pozitif
Adres bilgisi farklı verilmiş trendyol adres bilgilerimizden farklıydı Aras kargo ürünü getiremeyiz deyip telefonu yüzümüze kapattı buradan alırsınız dedi bu ma,kargo,notr
Agustos 2023 te aldım şarz almıyor şu an ve servis garanti bilgilerime ulasamiyorum,kalite,negatif
"Alacak arkadaşlar lütfen dikkat edin benim başıma ilk defa böyle bir şey geldi telefon ilk bana ulaştığında sıfır paketliydi,kurulumu yaparken face ID kullanıla",genel,negatif
Alalı 10 gün olmadı. Telefon inanılmaz ısınıyor. Bu normal midir? Ayrıca fatura gönderilmedi. Güvenmekle hatamı yaptım. Gerçekten çok kaygılıyım.,batarya,negatif
Alalı 20 gün oldu kamera bozuldu ön kamera açılmıyor,genel,negatif
Alalı 20 gün oldu kamera bozuldu ön kamera açılmıyor,kalite,negatif
Alalı 20 gün oldu kamera bozuldu ön kamera açılmıyor,ses_goruntu,negatif
Alalı 3 yıldan daha fazla oldu ama haalen mis gibi çalışıyor,genel,pozitif
Alırken tereddüt etmiştim ama baya iyi geldi 3 aydır kullanıyorum bir sıkıntı yaşamadım,genel,pozitif
Ambalajı gayet iyi ve temiz.Lakin içinden fatura ve garanti belgesi çıkmadı.Sahsen hiç hoşuma gitmedi bu durum,genel,notr
Annem için aldım bir senedir sorunsuz kullanıyor,genel,pozitif
Annem için aldım gayet memnun,genel,pozitif
Anneme aldık çok beğendi,genel,pozitif
Anneme hediye ettim. Kendim kullanmadığım için pek bir şey diyemeyeceğim ama annem memnun o yüzden 5.,genel,pozitif
Annemle babama hediye aldım kendim görmedim ama beğendiklerini söylediler,genel,pozitif
Apple 13 gibi değil kamerası falan çok farklı eşiminde 13 ü var ama arasında çok fark var orijinal ürün değil gibi belgeleri kaybettiğim için geri gönderimde ya,kalite,negatif
Apple 13 gibi değil kamerası falan çok farklı eşiminde 13 ü var ama arasında çok fark var orijinal ürün değil gibi belgeleri kaybettiğim için geri gönderimde ya,kalite,negatif
Apple kalitesi,kalite,notr
Apple kalitesi.  tlfon çok güzel sağlam geldi fakat paketlenmesi özensizdi ve faturası çıkmadı.,kalite,pozitif
Araş kargo ile lütfen çalışmayın. İşine saygısı olmayan liyakatsiz disiplinsiz sorumsuz bir sirket ve çalışanları var. 1.000 km lik yolu 3 günde geliyor ama 100,kargo,negatif
Araş kargo ile lütfen çalışmayın. İşine saygısı olmayan liyakatsiz disiplinsiz sorumsuz bir sirket ve çalışanları var. 1.000 km lik yolu 3 günde geliyor ama 100,batarya,negatif
Arka kamera fazla güzel değil ama telefon hızlı.,ses_goruntu,negatif
Arkadas gönül rahatlığıyla alabilirsiniz sorunsuz geldi kargo cok hızlı oldu perşembe gece verdim c. Tesi öglen elime ulastı sadece kargo paketi özenilmemişti,genel,pozitif
Arkadas gönül rahatlığıyla alabilirsiniz sorunsuz geldi kargo cok hızlı oldu perşembe gece verdim c. Tesi öglen elime ulastı sadece kargo paketi özenilmemişti,kargo,pozitif
Arkadaşıma almıştım beğendi,genel,pozitif
Asla buradan almanızı önermiyorum.Bir ay kullandım şarjı çok hızlı bitmeye başladı.garantiye göndermek istedim muhatap bulamadım vatan şubesi kabul etmedi.trend,genel,negatif
Asla buradan almanızı önermiyorum.Bir ay kullandım şarjı çok hızlı bitmeye başladı.garantiye göndermek istedim muhatap bulamadım vatan şubesi kabul etmedi.trend,batarya,negatif
Açılmamış kutu gedi iyiydi,ambalaj,pozitif
Aşırı yavaş bi firma 3 gün içinde kargoya verdiler 3 gün içinde kargo geldi 1 hafta sonra telefonu teslim alabildim.,kargo,negatif
Aşşırı geç geldi. Paketleme daha özenli olabilirdi. Telefonda sorun yok.,kargo,negatif
Aşşırı geç geldi. Paketleme daha özenli olabilirdi. Telefonda sorun yok.,ambalaj,pozitif
Babama aldık memnun,genel,pozitif
Babama aldım çok güzel,genel,pozitif
Babama almıştım gayet memnun telefondan,genel,pozitif
Batarya performansı çabuk düştü 100 altına,batarya,negatif
Bayıldımmmm… teslim tarihi 7 nisan gösterirken 6 nisanda geldi teşekkür ederim herkese sabırsızlıkla bekliyordum kavuştum alın aldırın fiyat olarakta dışarıya g,genel,pozitif
Bayıldımmmm… teslim tarihi 7 nisan gösterirken 6 nisanda geldi teşekkür ederim herkese sabırsızlıkla bekliyordum kavuştum alın aldırın fiyat olarakta dışarıya g,kargo,pozitif
Bayıldımmmm… teslim tarihi 7 nisan gösterirken 6 nisanda geldi teşekkür ederim herkese sabırsızlıkla bekliyordum kavuştum alın aldırın fiyat olarakta dışarıya g,fiyat,pozitif
Beklediğimden çok daha hızlı geldi Ayrıca ürün paketlemede mükemmeldi teşekkür ederim çok memnun kaldım herkese tavsiye ederim,genel,pozitif
Beklediğimden çok daha hızlı geldi Ayrıca ürün paketlemede mükemmeldi teşekkür ederim çok memnun kaldım herkese tavsiye ederim,kargo,pozitif
Beklediğimden çok daha hızlı geldi Ayrıca ürün paketlemede mükemmeldi teşekkür ederim çok memnun kaldım herkese tavsiye ederim,ambalaj,pozitif
Ben 1aydır kullanıyorum ve mukemellll kesinlikle tavsiye ediyorum hiç bir sıkıntı olmadı paketleme gayet güzeldi gönül rahatlığıyla alabilirsiniz 😊,genel,pozitif
Ben 1aydır kullanıyorum ve mukemellll kesinlikle tavsiye ediyorum hiç bir sıkıntı olmadı paketleme gayet güzeldi gönül rahatlığıyla alabilirsiniz 😊,ambalaj,pozitif
Ben aldıktan 1 gün sonra fiyatı 300 tl düştü inanılmaz sinirim bozuldu. Paketleme de şaka gibiydi sanki telefon değildi çorap aldık öyle bir paket,genel,negatif
Ben aldıktan 1 gün sonra fiyatı 300 tl düştü inanılmaz sinirim bozuldu. Paketleme de şaka gibiydi sanki telefon değildi çorap aldık öyle bir paket,kalite,negatif
Ben aldıktan 1 gün sonra fiyatı 300 tl düştü inanılmaz sinirim bozuldu. Paketleme de şaka gibiydi sanki telefon değildi çorap aldık öyle bir paket,fiyat,negatif
Ben aldıktan 1 gün sonra fiyatı 300 tl düştü inanılmaz sinirim bozuldu. Paketleme de şaka gibiydi sanki telefon değildi çorap aldık öyle bir paket,ambalaj,negatif
Ben aldım indirim yapıldı,fiyat,negatif
Ben çooook memnunum i phoneye geçmek isteyenler mutlaka alsın,genel,pozitif
Benim motorolo 33 10 daha iyiydi,genel,pozitif
Beğenmek zorunda mıyım?,genel,notr
"Bir aydır kullanıyorum, herhangi bir sıkıntı yaşamadım gayet memnunum. Satıcı olarak en güvendiğim yerden aldım, paketleme gayet iyidi ve elime çok hızlı ulaştı",genel,pozitif
"Bir aydır kullanıyorum, herhangi bir sıkıntı yaşamadım gayet memnunum. Satıcı olarak en güvendiğim yerden aldım, paketleme gayet iyidi ve elime çok hızlı ulaştı",ambalaj,pozitif
Bir haftadan fazladır kullanıyorum çok memnunum gönül rahatlığıyla alabilirsiniz,genel,pozitif
Bosuk geldi super,genel,negatif
Bu fiyatlarda xiaomi nin daha iyi olduğunu söyleyebilirim. Tecrübeyle sabittir.,fiyat,pozitif
Bu kadar güzel bi paketlemeyle daha önce hiç karşılaşmamıştım. Muhteşem bi paketleme çok teşekkür ederiz.,ambalaj,pozitif
Bu kadar paraya görmeden aldım çöm iyi çıktı tavsiye,genel,pozitif
Bu kadar paraya görmeden aldım çöm iyi çıktı tavsiye,fiyat,pozitif
Bu karalayanlar neye göre yazmış yorumu anlayamadım 1 senedir kullaniyorum bende gencim 23 yasindayim zaten hız tutkunuz yüzünden bozuluyor telefonlar elli kere,kalite,negatif
Bu ürün halen çok güncel ve fiyatı çok iyi. Appleın en stabil iPhone'u,fiyat,pozitif
Bu ürün yenilenmiş telefon yolluyolar kutusundan tutunda telefonun kendisine kadar her şeyden anlaşılıyor,genel,negatif
Bu ürün yenilenmiş telefon yolluyolar kutusundan tutunda telefonun kendisine kadar her şeyden anlaşılıyor,kalite,negatif
Bukadar özensiz bir kargo daha olamaz sonuçta kargo bir elektronik cihaz alelacele konulmuş gönderilmiş bozulursa kesinlikle iade ederim henüz açmadım tlfnu  üz,kargo,negatif
Bukadar özensiz bir kargo daha olamaz sonuçta kargo bir elektronik cihaz alelacele konulmuş gönderilmiş bozulursa kesinlikle iade ederim henüz açmadım tlfnu  üz,kalite,negatif
Canım telefonum çok hızlı geldi sorunsuz çıktı şuan kullanıyorum çok güzel teşekkürler trendyol,kargo,pozitif
Cok guzel klasik apple kalitesi her donemde her senede alinir kesinlikle,genel,pozitif
Cok guzel klasik apple kalitesi her donemde her senede alinir kesinlikle,kalite,pozitif
Cok memnun kaldım ancak ıcınde fatura garantı cıkmadı,genel,notr
Daha önce trendyoldan telefon almıştım memnun kaldığım için tekrar sipariş verdim fakat bu sefer ürün kusurlu geldi iade eder etmez para iadesi yapıldı çözüm hı,genel,negatif
Daha önce trendyoldan telefon almıştım memnun kaldığım için tekrar sipariş verdim fakat bu sefer ürün kusurlu geldi iade eder etmez para iadesi yapıldı çözüm hı,kargo,notr
Daha önce trendyoldan telefon almıştım memnun kaldığım için tekrar sipariş verdim fakat bu sefer ürün kusurlu geldi iade eder etmez para iadesi yapıldı çözüm hı,kalite,negatif
Daha önce trendyoldan telefon almıştım memnun kaldığım için tekrar sipariş verdim fakat bu sefer ürün kusurlu geldi iade eder etmez para iadesi yapıldı çözüm hı,fiyat,negatif
Dört yıldır kullandığım telefonumu arkadaşıma tavsiye sonucu aldık ömürlük bir telefon,genel,pozitif
Ekranında ufak bir çizikle geldi kullanima engel değil sıfır denen telefonun daha önceden kutusu açılmış belli,kalite,negatif
Ekranında ufak bir çizikle geldi kullanima engel değil sıfır denen telefonun daha önceden kutusu açılmış belli,ses_goruntu,negatif
En uyguna trendyol da buldum kamerasına diyicek yok zaten mükemmel telefon tabi alabiliyosanız 13 ve üstü alın :D,genel,pozitif
En uyguna trendyol da buldum kamerasına diyicek yok zaten mükemmel telefon tabi alabiliyosanız 13 ve üstü alın :D,fiyat,pozitif
En uyguna trendyol da buldum kamerasına diyicek yok zaten mükemmel telefon tabi alabiliyosanız 13 ve üstü alın :D,ses_goruntu,pozitif
Erkek arkadaşıma aldım çok beğendi,genel,pozitif
EŞİM VE KENDİME ALDIM ÇOK GÜZELDİ PAKETLEME ORJİNAL ÜRÜN BEĞENDİK,kalite,pozitif
EŞİM VE KENDİME ALDIM ÇOK GÜZELDİ PAKETLEME ORJİNAL ÜRÜN BEĞENDİK,ambalaj,pozitif
Eşim icin almıştım sorunsuz şekilde elime ulaştı piyasadan çok daha ucuza geldi herkese tavsiye ederim,genel,pozitif
Eşim icin almıştım sorunsuz şekilde elime ulaştı piyasadan çok daha ucuza geldi herkese tavsiye ederim,kargo,pozitif
Eşim icin almıştım sorunsuz şekilde elime ulaştı piyasadan çok daha ucuza geldi herkese tavsiye ederim,fiyat,pozitif
Eşime hediye aldım 1 seneden beri kullanıyor çok memnun kendisi Aldiktan sonra hemen yorum yapmak istemedim kullanıp değerlendirmek daha iyi•Herkese tavsiye ede,genel,pozitif
Eşime hediye olarak aldım çokk beğendi .. Gerçekten muhhteşem bir telefon fiyatı da çokk uygundu..emeği geçen herrkese çokk teşekkürler ederimm HAAARİKASINIZZ🌟,fiyat,pozitif
Fatura tc kimlik no 111111 şeklinde hatalı olarak yazılmış düzeltilmiş yeni fatura talep ediyorum,genel,negatif
Fatura tc kimlik no 111111 şeklinde hatalı olarak yazılmış düzeltilmiş yeni fatura talep ediyorum,kalite,notr
Fatura ve garanti belgesi gelmedi rica ediyorum ilgilenin,genel,notr
Faturam gelmedi yollar mısınız,genel,notr
Faturamı TC me kesmediler.Telefon orjinal,kalite,pozitif
Faturamı istiyorum ben aldığım şeyin faturasını parayı ödeyince almam lazım değilmi e faturaysa e mailime atılması lazım hemen neden bekliyorum hemen faturamın,fiyat,notr
Faturamı ve garanti belgesini göndermediler burdan alacağınıza gidin mediamarktan alın,genel,notr
Faturası gelmedi?,genel,notr
Faturası yok içinde,genel,negatif
Faturası yok nasıl bi iş bu,genel,negatif
Faturasını epostaya gönderecektiniz hala gelmedi mesaj ne zaman göndereceksiniz,genel,notr
Fena sayılmaz,genel,notr
Fiyatı aşırı yükselttiler aldım şimdi indirime girmiş 2000 tl zarara girdim şaka gibi bence orijinalde değil,kalite,negatif
Fiyatı aşırı yükselttiler aldım şimdi indirime girmiş 2000 tl zarara girdim şaka gibi bence orijinalde değil,fiyat,notr
Garanti belgesi içinde olmadığı için bır yıldız verıyorum gerısınde bır sıkıntı yoktu gayet sağlam bit şekilde ulaştı elıme,kalite,pozitif
"Garantisi başlamış ürün gönderildi, faturada yer alan imei bilgisi ve eklediğim görseller aynıdır. Güvenerek almayın. Konuyla ilgili yasal süreçleri başlatacağı",genel,negatif
Gayet basarili ve sorunsuz elime ulasti alacaklara simdiden hayirli olsun,kargo,pozitif
Gayet güzel,genel,pozitif
Gayet güzel 2.alışverişim bu telefondan memnunum teşekkürler,genel,pozitif
Gayet güzel kutusu paketlenmesi herseyi çok güzel tereddüt etmeden alabilirsiniz,genel,pozitif
Gayet güzel kutusu paketlenmesi herseyi çok güzel tereddüt etmeden alabilirsiniz,ambalaj,pozitif
Gayet iyi 😇,genel,pozitif
Gayet temiz güzel bi şekilde geldi imailini de okuttım edevletten orjinal ürün satıcıya teşekkürederim,kalite,pozitif
Genel olarak güzel kurulumu zor oldu bizim için sadece,genel,pozitif
Gerçekten çok güzel geldi paketlenmesi çok güzeldi güvenilebilir,ambalaj,pozitif
Güvenle alabilirsiniz kardeşime hediye aldım çok beğendik🤍,genel,pozitif
Güzel beğendim 👍🏻,genel,pozitif
Güzel bir telefon,genel,pozitif
Güzel kardeşim icin aldım şuanlık bi sorun yok,genel,pozitif
Güzel kargolama ve güvenilir satıcı,kargo,pozitif
Güzel sorunsuz ulaştı elime teşekkürler,genel,pozitif
Güzel telefon beklediğim gibi tek sorunu geldiğinde önce şarj etmek istedim ısıdan dolayı şarj uyarısı verdi kullandıkça güncelleme yapacağım,batarya,negatif
